Prov Name,Province,District,Secteur,Cellule,Village,HH
East,Uburasirazuba,Gatsibo,Muhura,Bibare,Cyahafi,70
East,Uburasirazuba,Gatsibo,Muhura,Bibare,Maryohe,78
East,Uburasirazuba,Gatsibo,Muhura,Bibare,Musasa,109
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Agahama,81
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Agasharu,78
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Biniga,100
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Kinihira,74
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Nyarubuye,90
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Umunini,92
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Urubiri,89
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Urugarama,92
East,Uburasirazuba,Gatsibo,Muhura,Gakorokombe,Uwakibingo,112
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Agatagara,118
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Akabirizi,80
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Akamamana,112
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Akamatamu,107
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Akarengo,85
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Kamugenge,93
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Kaziga,117
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Ruhinga,131
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Rwanama,84
East,Uburasirazuba,Gatsibo,Muhura,Mamfu,Umunanira,78
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Gihembe,98
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Juga,88
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Kabeza,198
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Karama,127
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Kigarama,153
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Ntungamo,166
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Nyange,100
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Rwasama,105
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Rweza,120
East,Uburasirazuba,Gatsibo,Muhura,Rumuli,Umurambi,110
East,Uburasirazuba,Gatsibo,Muhura,Taba,Cyoga I,66
East,Uburasirazuba,Gatsibo,Muhura,Taba,Cyoga Ii,113
East,Uburasirazuba,Gatsibo,Muhura,Taba,Gahanga,110
East,Uburasirazuba,Gatsibo,Muhura,Taba,Gatare,167
East,Uburasirazuba,Gatsibo,Muhura,Taba,Kanyinya,231
East,Uburasirazuba,Gatsibo,Muhura,Taba,Karenge,162
East,Uburasirazuba,Gatsibo,Muhura,Taba,Matyazo,66
East,Uburasirazuba,Gatsibo,Muhura,Taba,Mayora,105
East,Uburasirazuba,Gatsibo,Muhura,Taba,Mwambaro,146
East,Uburasirazuba,Gatsibo,Muhura,Taba,Nshoro,75
East,Uburasirazuba,Gatsibo,Muhura,Taba,Rugarama,167
East,Uburasirazuba,Gatsibo,Muhura,Taba,Ruhenda,124
East,Uburasirazuba,Gatsibo,Muhura,Taba,Rususa,76
East,Uburasirazuba,Gatsibo,Muhura,Taba,Rwangendo,93
East,Uburasirazuba,Gatsibo,Muhura,Taba,Taba,233
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Agacyamo,110
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Agasharu,134
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Agatagara,112
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Akamashya,137
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Byimana,143
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Kabarondo,117
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Kabuga,98
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Kigote,118
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Kimironko,164
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Kiniga,115
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Mataba,174
East,Uburasirazuba,Gatsibo,Murambi,Murambi,Ryampunga,175
East,Uburasirazuba,Gatsibo,Murambi,Nyamiyaga,Bweranyange,190
East,Uburasirazuba,Gatsibo,Murambi,Nyamiyaga,Kabeza,203
East,Uburasirazuba,Gatsibo,Murambi,Nyamiyaga,Kagenge,155
East,Uburasirazuba,Gatsibo,Murambi,Nyamiyaga,Kiniga,204
East,Uburasirazuba,Gatsibo,Murambi,Nyamiyaga,Runyinya,170
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,Akarambo,128
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,Akayenzi,124
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,Impanzi,158
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,kinyaga,107
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,Nyagasabu,169
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,Nyagatovu,91
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,Umwiga,197
East,Uburasirazuba,Gatsibo,Murambi,Rwankuba,Urugarama,237
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Bushenyi,146
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Bweya,147
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Byimana,211
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Kibumba,104
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Kigote,97
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Kimondo,95
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Kinunga,170
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Nyakabanda,221
East,Uburasirazuba,Gatsibo,Murambi,Rwimitereri,Rugarama,108
East,Uburasirazuba,Gatsibo,Ngarama,Bugamba,Akagerero,164
East,Uburasirazuba,Gatsibo,Ngarama,Bugamba,Cyamuganga,91
East,Uburasirazuba,Gatsibo,Ngarama,Bugamba,Kajevuba,137
East,Uburasirazuba,Gatsibo,Ngarama,Bugamba,Kinihira,168
East,Uburasirazuba,Gatsibo,Ngarama,Bugamba,Kinyinya,140
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Cyankondo,136
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Kamuri,125
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Karambi,102
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Kimbugu,123
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Mishenyi,235
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Ruhuha,99
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Rurama,182
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Rushenyi,131
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Ruziranyenzi,176
East,Uburasirazuba,Gatsibo,Ngarama,Karambi,Rwagakara,168
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Akabuga,92
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Akabuye,130
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Byimana,70
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Cyabahima,60
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Cyahafi,111
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Gikundamvura,87
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Ikirongo,67
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Iperu,87
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Kagarama,70
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Kajevuba,56
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Kinunga,82
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Kiyovu,62
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Kizunguruko,69
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,MBOGO,75
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Nyagisa,109
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Nyantojo,52
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Rukombe,98
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Rurama,73
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Ruyonza,127
East,Uburasirazuba,Gatsibo,Ngarama,Kigasha,Rwangingo,96
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Amahoro,173
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Gatungo,80
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Ibare,100
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Intsinzi,169
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Kabeho,168
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Kiyovu,230
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Rugarama,77
East,Uburasirazuba,Gatsibo,Ngarama,Ngarama,Urukundo,119
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Burambira,97
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Kintarama,104
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Kivumu,120
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Murama,93
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Rugarama,126
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Ruhengeri,138
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Rutovu,85
East,Uburasirazuba,Gatsibo,Ngarama,Nyarubungo,Rwiri,87
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Gatungo,95
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Isangano,79
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Kibimbiri,53
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Kintarama,87
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Kirehe,28
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Kiziba,82
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Nyabukingi,54
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Rushenyi,63
East,Uburasirazuba,Gatsibo,Nyagihanga,Gitinda,Twegerane,79
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Bitaba,65
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Bushashari,59
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Bwicaro,89
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Gashure,78
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Gatyazo,103
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Kagera,92
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Kigarama,80
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Kukabare,111
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Murambi,116
East,Uburasirazuba,Gatsibo,Nyagihanga,Kibare,Rugaragara,66
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Kabuye,69
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Kajevuba,82
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Kamatamu,75
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Mpangare I,88
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Mpangare II,45
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Neke,103
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Nyarubuye,65
East,Uburasirazuba,Gatsibo,Nyagihanga,Mayange,Rweza,74
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Cushikiri,59
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Kabeza,114
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Kagarama,133
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Kanyinya,157
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Mubirembo,132
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Munanira,68
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,RUKOMA,118
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Rusenge,64
East,Uburasirazuba,Gatsibo,Nyagihanga,Murambi,Umugamba,92
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyabitare,Kabudogo,54
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyabitare,Kibatsi,105
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Byimana,88
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Kamiseke,79
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Kamurara,93
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Kuwingeri,103
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Mataba,112
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Mpashani,137
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Nyamikamba,143
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Par-chance,92
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,Rwintare,61
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Burembo,121
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Butumba,61
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Cyanayanocya,79
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Kabuga,102
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Nyakabungo,79
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Nyamiyaga,75
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Rugarama,48
East,Uburasirazuba,Gatsibo,Nyagihanga,Nyamirama,Rugogwe,107
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Abanyangeyo,72
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Agasenga,114
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Akagarama I,128
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Akagarama II,108
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Akamabuye,79
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Akankusi,89
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Gumiro,100
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Nyagatabire,128
East,Uburasirazuba,Gatsibo,Remera,Bushobora,Rwagitima,120
East,Uburasirazuba,Gatsibo,Remera,Butiruka,Akabuga,128
East,Uburasirazuba,Gatsibo,Remera,Butiruka,Gasabo,165
East,Uburasirazuba,Gatsibo,Remera,Butiruka,Icyerekezo,124
East,Uburasirazuba,Gatsibo,Remera,Butiruka,Urushenyi,122
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Akabuga,91
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Amataba,125
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Byimana,125
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Kanyinya,156
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Kigabiro,109
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Runyinya,123
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Rwamusaro,98
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Rwikubo,56
East,Uburasirazuba,Gatsibo,Remera,Kigabiro,Ryarutsinzi,71
East,Uburasirazuba,Gatsibo,Remera,Nyagakombe,Akababito,220
East,Uburasirazuba,Gatsibo,Remera,Nyagakombe,Karufuri,127
East,Uburasirazuba,Gatsibo,Remera,Nyagakombe,Nyabuhoko,123
East,Uburasirazuba,Gatsibo,Remera,Nyagakombe,Nyakanga,165
East,Uburasirazuba,Gatsibo,Remera,Nyagakombe,Nyamarebe,90
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Akagarama,64
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Butinza,60
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Kagunga,54
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Kibenga,61
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Nyagasozi,94
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Rubare,111
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Rugarama,72
East,Uburasirazuba,Gatsibo,Remera,Rurenge,Rurenge,73
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Cyeru,92
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Kabuye,198
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Kagasha,82
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Kigarama,68
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Nyamugari,117
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Nyarubuye,222
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Rugarama,147
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Rushenyi,150
East,Uburasirazuba,Gatsibo,Remera,Rwarenga,Umunini,138
East,Uburasirazuba,Gatsibo,Rugarama,Bugarama,Akanane,115
East,Uburasirazuba,Gatsibo,Rugarama,Bugarama,Kabare,113
East,Uburasirazuba,Gatsibo,Rugarama,Bugarama,Nyagasiga,171
East,Uburasirazuba,Gatsibo,Rugarama,Bugarama,Rebero,223
East,Uburasirazuba,Gatsibo,Rugarama,Gihuta,Agatare,182
East,Uburasirazuba,Gatsibo,Rugarama,Gihuta,Gashenyi I,118
East,Uburasirazuba,Gatsibo,Rugarama,Gihuta,Gashenyi Ii,116
East,Uburasirazuba,Gatsibo,Rugarama,Gihuta,Ibare,118
East,Uburasirazuba,Gatsibo,Rugarama,Gihuta,Ntende I,125
East,Uburasirazuba,Gatsibo,Rugarama,Gihuta,Ntende Ii,150
East,Uburasirazuba,Gatsibo,Rugarama,Gihuta,Nyagahanga,127
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Agakiri,207
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Akazinga,71
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Amahoro,101
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Cyampirita,94
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Kabeza,176
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Kanyangese,42
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Munini,90
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Nyabubare,142
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Nyakariro,137
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Rebero,83
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Remera,102
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Rugarama,85
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Rugazi,149
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Rwagitima,87
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Rwunyu,139
East,Uburasirazuba,Gatsibo,Rugarama,Kanyangese,Tetero,120
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Agakenyeri,95
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Akabare,74
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Bujumo,84
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Gitsimba I,92
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Gitsimba Ii,113
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Kabana,166
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Matare,63
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Nyagatare,148
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Nyarusambu,125
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Rebero,166
East,Uburasirazuba,Gatsibo,Rugarama,Matare,Rwankuba,93
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Akabasanza,101
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Gatovu,101
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Kabeza,111
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Ngoma,89
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Nyabagendwa,100
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Nyamata,102
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Nyamirambo,122
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Nyenyeri,115
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Rambura,107
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Rushenyi,101
East,Uburasirazuba,Gatsibo,Rugarama,Matunguru,Tungiro,108
East,Uburasirazuba,Gatsibo,Rugarama,Remera,Akajevuba,170
East,Uburasirazuba,Gatsibo,Rugarama,Remera,Gikoma,185
East,Uburasirazuba,Gatsibo,Rugarama,Remera,Kanyiranzage,190
East,Uburasirazuba,Gatsibo,Rugarama,Remera,Miko,158
East,Uburasirazuba,Gatsibo,Rugarama,Remera,Rwamivu,153
East,Uburasirazuba,Gatsibo,Rwimbogo,Kiburara,Isangano,124
East,Uburasirazuba,Gatsibo,Rwimbogo,Kiburara,Kiburara,101
East,Uburasirazuba,Gatsibo,Rwimbogo,Kiburara,Nyacyonga,93
East,Uburasirazuba,Gatsibo,Rwimbogo,Kiburara,Rebero,135
East,Uburasirazuba,Gatsibo,Rwimbogo,Kiburara,Rubirizi,96
East,Uburasirazuba,Gatsibo,Rwimbogo,Kiburara,Rugando,106
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Gikobwa,45
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Humure,143
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Kabeza,196
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Marembo,175
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Mucucu,36
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Munini,210
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Nyamwiza,100
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Rweza,135
East,Uburasirazuba,Gatsibo,Rwimbogo,Munini,Rwinyana,73
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Akajevuba,135
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Gashenyi,147
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Gihunika,189
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Gitega,212
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Kabeza,190
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Kagugu,156
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Kidugudu,221
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Kiyovu,205
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Nyamatete,159
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Rutembo,119
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Rwimbogo,167
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Rwiminazi,199
East,Uburasirazuba,Gatsibo,Rwimbogo,Nyamatete,Umurego,116
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Akamahoro,131
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Byimana,210
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Isangano,113
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Kabusunzu,230
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Karambi,157
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Kinunga,224
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Ndama I,161
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Ndamaii,149
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Nyamabuye,160
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Rukomo,190
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Rwikiniro I,188
East,Uburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,Rwikiniro II,123
East,Uburasirazuba,Kayonza,Gahini,Juru,Gisenga,79
East,Uburasirazuba,Kayonza,Gahini,Juru,Juru,247
East,Uburasirazuba,Kayonza,Gahini,Juru,Kamudongo,124
East,Uburasirazuba,Kayonza,Gahini,Juru,Kimana,125
East,Uburasirazuba,Kayonza,Gahini,Juru,Kwisoko,131
East,Uburasirazuba,Kayonza,Gahini,Juru,Mikinga,177
East,Uburasirazuba,Kayonza,Gahini,Juru,Miyaga,135
East,Uburasirazuba,Kayonza,Gahini,Juru,Musimbi,96
East,Uburasirazuba,Kayonza,Gahini,Juru,Nyabombe,97
East,Uburasirazuba,Kayonza,Gahini,Juru,Nyabugogo,110
East,Uburasirazuba,Kayonza,Gahini,Juru,Nyakabungo,122
East,Uburasirazuba,Kayonza,Gahini,Juru,Rubariro,191
East,Uburasirazuba,Kayonza,Gahini,Kahi,Akabare,167
East,Uburasirazuba,Kayonza,Gahini,Kahi,Nyamiyaga,261
East,Uburasirazuba,Kayonza,Gahini,Kahi,Rukore,213
East,Uburasirazuba,Kayonza,Gahini,Kahi,Tsima,148
East,Uburasirazuba,Kayonza,Gahini,Kahi,Uruhuha,160
East,Uburasirazuba,Kayonza,Gahini,Kiyenzi,Kabuye,210
East,Uburasirazuba,Kayonza,Gahini,Kiyenzi,Kinyinya,155
East,Uburasirazuba,Kayonza,Gahini,Kiyenzi,Kiyenzi,160
East,Uburasirazuba,Kayonza,Gahini,Kiyenzi,Nyagahandagaza,198
East,Uburasirazuba,Kayonza,Gahini,Kiyenzi,Nyirampaca,191
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Akabahizi,193
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Akabeza,134
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Akamuyenzi,5
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Akimpara,135
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Buyanja,154
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Ibiza,146
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Kamuyenzi,113
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Myatano,158
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Nyagitabire,162
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Rwinkuba,145
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Umwiga,149
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Urugarama,137
East,Uburasirazuba,Kayonza,Gahini,Urugarama,Videwo,166
East,Uburasirazuba,Kayonza,Kabare,Cyarubare,Kabeza,164
East,Uburasirazuba,Kayonza,Kabare,Cyarubare,Kacyiru,114
East,Uburasirazuba,Kayonza,Kabare,Cyarubare,Kanyetonga,108
East,Uburasirazuba,Kayonza,Kabare,Cyarubare,Kibimba,113
